name;class;mean_psDelta;std_psDelta;peak_psDelta;min_psDelta;peak_frequency_psDelta;Q1_psDelta;Q2_psDelta;Q3_psDelta;Q_range_psDelta;amplitude_psDelta;spec_centroid_psDelta;kurtosis_psDelta;skewness_psDelta;coef_var_psDelta;flatness_psDelta;1st_moment_psDelta;2nd_moment_psDelta;rms_psDelta;crest_factor_psDelta;line_length_psDelta;nonlinear_energy_psDelta;Hurst_exponent_psDelta;Hjorth_activity_psDelta;Hjorth_mobility_psDelta;Hjorth_complexity_psDelta;Shannon_entropy_psDelta;Renyi_entropy_psDelta;spectral_entropy_psDelta;approx_entropy_psDelta
N100;N;81403.94554130564;48229.11982610474;217677.2241720035;31297.712993426987;1.949245789602148;50922.03336019036;62137.63157530371;89948.1014400252;39026.06807983484;186379.51117857653;2.400813989089962;1.5556248624030227;1.6083164218329826;1.6878588254319442;0.0015729389660379186;13680501.185587881;1431875592132.8525;11309.06737906271;19.248026108236388;994190.559410788;151777814009.7935;0.5668797424711569;2326047999.2007694;0.454122969309873;1.4057982492455765;6.129283016944968;1.845098040014257;-28344569.5419298;0.01459879942115272
F001;F;22345.961457270805;14881.525335469367;52661.79087044184;2985.6132061226604;1.440746887966805;7427.672233556252;20059.959891090206;34735.334436570636;27307.662203014384;49676.17766431918;2.214832895794644;-1.1070425803074555;0.3514837554872422;1.5015907948636373;0.0030349367220212564;3464479.936660582;99815786259.3536;3208.9201338056955;16.411063122342757;260252.24984631772;11730132411.878782;0.5451163567537772;221459796.31021664;0.35965232080576853;1.4368288836888514;6.129283016944968;1.845098040014257;-6963921.170640621;0.01459879942115272
F002;F;613987.5176326688;304442.71336326003;1334017.0792833413;182882.28846287233;1.2288723456187456;379627.3955535877;513601.428059123;853974.7749942776;474347.3794406899;1151134.790820469;2.1741644232499397;-0.795131623050199;0.631536479332706;2.0167587880484463;0.0005036550915957212;93443687.20095456;63412994560714.99;81911.62812347665;16.286052540335227;5814444.967137594;5091408336960.815;0.5752532459017514;92685365719.9841;0.35975152006145916;1.3047375403171335;6.129283016944968;1.845098040014257;-250993987.84044993;0.01459879942115272
F003;F;191446.42722575384;185800.0127910037;665223.8543130321;18685.58535077213;3.1357432267512815;52345.381754901704;85297.34999314;381800.27492429403;329454.8931693923;646538.26896226;2.95288605054868;-0.6902695777527681;0.9314719739315647;1.030389741905462;0.0008241153333173014;39572363.90676181;15533852860301.76;31886.71448618486;20.862100879074415;2770993.3296492063;1325747306116.7703;0.4982997119878263;34521644753.13714;0.36423024442424495;1.6323278022765249;6.129283016944968;1.845098040014257;-73318031.92911959;0.01459879942115272
F004;F;26293.27683613321;18378.600536604765;78354.18530208778;4295.44262598915;2.88149377593361;13301.959070058165;19756.899586791165;32379.300696404665;19077.3416263465;74058.74267609863;2.6165641488331763;0.8312261564259584;1.323019241493614;1.4306462988716;0.0028772427321621706;4815863.1867340375;197034679136.73087;3834.2616433296475;20.435273486982364;337878.8957537237;18163642934.26319;0.4903344495375086;337772957.68408895;0.39929639533663297;1.4983706771606191;6.129283016944968;1.845098040014257;-8305333.444783593;0.01459879942115272
F005;F;130149.3449884668;52157.72893739545;287062.79172968573;45731.57141659487;3.09336831828167;99641.02704404938;110537.39675078148;143532.7794829512;43891.752438901836;241331.22031309086;2.6465640992754866;0.6048751894572217;1.0734963290539092;2.4953031437523694;0.0012383399266410597;24111400.879348736;3861885714257.185;16758.48641683788;17.129398478448685;1607478.819777275;440715882913.4128;0.4850732264093471;2720428687.906819;0.6845850025269273;1.6592114930058908;6.129283016944968;1.845098040014257;-46889664.34845425;0.01459879942115272
F006;F;7647.051899005604;3096.7007049595118;15095.984107803486;2025.1806108283217;2.6696192335855504;5347.199103138431;6948.52086068373;10230.090987697591;4882.89188455916;13070.803496975164;2.5853372378098998;-0.7151355002213129;0.2928530840121935;2.4694191100736638;0.00610353780808862;1383914.5623774868;12904177074.54662;986.0958950917933;15.30883982272154;111953.7943136524;1450302203.9844074;0.5816546972773089;9589555.256096737;0.7229947074513994;1.731727400905867;6.129283016944968;1.845098040014257;-2098337.825516899;0.01459879942115272
F007;F;27616.55398666468;9056.241722534256;56389.130807232345;11566.99182582887;1.7373712472540885;21020.816604667427;27377.797828890798;32610.91544046097;11590.098835793542;44822.13898140348;2.3789343405516026;0.46018382580113393;0.6528115067710138;3.049449742264233;0.003001777326854899;4598857.805260171;135551886910.7834;3473.757883320793;16.232890345635223;369977.8656522908;19303701599.043068;0.5193898035098359;82015514.13697024;0.9199004844025167;1.7606132729068418;6.129283016944968;1.845098040014257;-8629716.476054056;0.01459879942115272
F008;F;358937.73077991616;139130.46214111368;838001.1496090691;133126.12345630748;1.1441225286795218;246662.33728625742;339423.8536405953;427619.6855069911;180957.3482207337;704875.0261527617;2.2779963089385546;0.8019409042656762;0.9186084961995333;2.5798644326780287;0.000698011565643115;57236117.80988008;21673977092824.1;46011.42405860209;18.21289314022873;6085151.754448268;3808863856369.154;0.6176066644516562;19357285495.599865;0.7895485025401519;1.711430887738451;6.129283016944968;1.845098040014257;-140352812.49791086;0.01459879942115272
F009;F;6720786.262663318;4604297.983120018;19403680.884054534;640824.5410748555;1.440746887966805;3466793.849530436;5072106.243674265;9182006.204985812;5715212.355455376;18762856.342979677;2.017733659543901;-0.06803073068389631;0.9052703987242103;1.4596766515335529;0.00012223252022826295;949252966.2543224;7928014521117411.0;973715.4754984862;19.92746482140583;93681640.01597808;1282563292724241.8;0.5635948595634044;21199559917363.066;0.5087195695142829;1.4843558615941592;6.129283016944968;1.845098040014257;-3258175672.9478164;0.01459879942115272
F010;F;681561.3188858522;280564.5860308968;1624544.0548806;221295.5929672676;1.1441225286795218;454979.20740052947;634689.5006418554;860048.3143070864;405069.10690655693;1403248.4619133323;2.2662768239697932;0.5359403870799611;0.8419487553124158;2.4292492809865753;0.0004833031756786134;108122463.4773705;79166480836581.53;88094.29350223955;18.440968084264167;11112395.81580617;13389578164940.75;0.6452936515248688;78716486934.68849;0.755885117715357;1.718257098466642;6.129283016944968;1.845098040014257;-279995062.22916573;0.01459879942115272
F011;F;16535.727826265218;10428.58385077495;59385.772616791524;2003.9975941538237;3.940866487673908;9839.594837152918;15929.717132485821;20816.083282847743;10976.488445694826;57381.7750226377;2.8165487513922813;2.562734771556337;1.2090680623570922;1.5856158480268099;0.0037110418588227646;3260157.8493700936;83659748249.8086;2336.620440712752;25.415241423924527;297464.3224022279;10649766654.215794;0.5527950817291241;108755361.13264409;0.7306832741674093;1.502266117702385;6.129283016944968;1.845098040014257;-4979302.467367206;0.01459879942115272
F012;F;20222.185660369443;11314.745776587528;50835.244776047395;3015.5477855021354;3.813741762265072;13573.618401921058;17619.02183832401;24983.645387872486;11410.026985951428;47819.69699054526;2.494348801490586;0.09379474712251978;0.8037659280121209;1.7872417162224883;0.003399338206612479;3530882.9195823846;98243168803.44186;2769.63191177677;18.354512944442373;238387.43252446345;8204274112.562378;0.5305218275401143;128023471.98880528;0.42499233062507114;1.4576033534768136;6.129283016944968;1.845098040014257;-6189330.020506561;0.01459879942115272
F013;F;11286.37441591604;4524.365285608398;26581.687275382166;5569.723202363181;2.6272443251159388;7788.477969159101;10569.03799031119;12929.631707463748;5141.153738304647;21011.964073018986;2.4896457247176436;2.0259784648244663;1.3704210241460777;2.4945763004187547;0.0049459308698518445;1966935.166850357;25903915700.526695;1453.3317814784;18.290171325051446;170725.10602543713;3796488323.5313144;0.5125229229837591;20469881.23761836;0.7657813122040147;1.659442822309221;6.129283016944968;1.845098040014257;-3226631.6643472724;0.01459879942115272
F014;F;18293.13757684888;9324.381744379765;43130.36496570124;5541.876034097603;2.6272443251159388;11583.854435089;17013.813131456627;23504.725417126192;11920.870982037191;37588.48893160364;2.5998461493941196;-0.09155705590746699;0.7691355811862377;1.9618606443129591;0.0036608812473039654;3329154.030265521;78689338176.07195;2454.101457095981;17.57480924066555;335441.1419866737;13274204533.986246;0.4571755419231456;86944094.91492264;0.7136789550902457;1.723618092818034;6.129283016944968;1.845098040014257;-5527753.369337906;0.01459879942115272
F015;F;14950.723121626246;6264.800602812566;39216.15324200953;3394.622476440306;3.940866487673908;11686.782401613087;13889.704393090396;16858.130819686263;5171.348418073176;35821.53076556922;2.5830142875868236;2.6325451889822684;1.133793868043765;2.386464321771735;0.004176509678660588;2703255.200304069;51396962240.866844;1937.4941417516238;20.240656421575302;181156.0801340441;4160129456.855332;0.6424272752212353;39247726.59300069;0.5334541864502778;1.513571959913648;6.129283016944968;1.845098040014257;-4407463.77781617;0.01459879942115272
F016;F;50506.31743958373;16001.434678903302;105867.07405825709;23245.030573560267;3.6866170368562368;37745.7214365082;48879.356014801706;60492.308124778676;22746.586688270472;82622.04348469683;2.5535328305702105;0.8718979325507714;0.7485132178245582;3.156361817117095;0.0021376080813708294;9027867.781322448;521585330824.64795;6332.3816475220765;16.718366003679503;981390.3638410617;89423679598.54666;0.5027882668203039;256045911.78320923;1.067679177885166;1.822113610049926;6.129283016944968;1.845098040014257;-16703283.894802952;0.01459879942115272
F017;F;22056.803086095704;11331.367868512447;50279.22940200528;6186.801195460635;2.6272443251159388;11326.167421706206;23061.256656717796;29879.644849016822;18553.477427310616;44092.428206544646;2.707041748989294;-0.7745093646257581;0.36291165400316117;1.9465260807026703;0.0032653181384702467;4179608.076230788;121559907292.07867;2963.8354980144936;16.964244282682994;341620.0652161877;16768935950.579649;0.49010516665861437;128399897.77155633;0.6635521094813976;1.721955371609859;6.129283016944968;1.845098040014257;-6797206.159353077;0.01459879942115272
F018;F;48369.25916461578;11395.882221308502;86646.70788970427;22717.130396427066;3.7713668537954605;43507.8047737132;47459.67505419724;54321.132108138874;10813.327334425674;63929.577493277204;2.508669171498923;1.2845786554897076;0.42888702403747114;4.244450602882934;0.0022102008297147265;8493972.852015935;442467501572.6308;5939.518214871956;14.588171086461125;626907.3707312213;50780440002.62219;0.5578183280920831;129866131.60193522;1.142855491524461;1.6891524109285692;6.129283016944968;1.845098040014257;-15902199.915534956;0.01459879942115272
F019;F;5905.795677309113;2473.774529541514;12450.324995243605;2253.3436327236273;3.940866487673908;4426.067593025649;5600.034167719276;6588.3355710852065;2162.267978059557;10196.981362519979;2.5846484142276034;1.1074124496791145;1.1142655793461682;2.387362149129931;0.007096146151309688;1068508.3802476462;7979398367.388691;765.3009025879144;16.268535621926002;63784.869674523485;599213757.6399641;0.5198844030778473;6119560.423008339;0.5043334937786421;1.5169280455902776;6.129283016944968;1.845098040014257;-1573747.6525892746;0.01459879942115272
F020;F;37065.51806665922;19095.578871801456;108899.63495596386;16210.453449665254;1.1441225286795218;25207.148003705723;31380.451859848086;43217.386908654385;18010.238904948663;92689.18150629861;2.200763763935325;4.281616044012575;2.0524001147754656;1.9410523407276263;0.0024942299404965016;5710071.433681562;227723972210.0017;4983.5354088653485;21.851883456519502;504221.29665931134;36950116604.307106;0.5520801132484368;364641132.4491902;0.6345417176748853;1.624745914172942;6.129283016944968;1.845098040014257;-11976888.805400338;0.01459879942115272
F021;F;328337.2463507509;81998.4653355336;533535.334181807;157510.9628633761;2.9238686844032222;274967.2655373919;315629.9267737559;390602.97231650463;115635.70677911275;376024.3713184309;2.501572217481023;-0.1867483524411897;0.2556384193451964;4.004187700430872;0.0007468544382901704;57495153.34046826;20232556658160.945;40449.1030553171;13.190288384198743;4437749.856527172;2367109497589.9253;0.5336699948652771;6723748317.382706;1.0279461489391992;1.6582538409336758;6.129283016944968;1.845098040014257;-127098507.22443356;0.01459879942115272
F022;F;205022.68707626255;186600.62785366815;655788.210491322;19973.391404384496;3.1357432267512815;71791.64464356401;96695.31692225662;345096.7692292643;273305.1245857003;635814.8190869375;2.9454067541263735;-0.5346784643696938;0.9428582840774485;1.0987245296786512;0.0008119504998023097;42271264.508449316;16888378735140.986;33134.81046774875;19.79151838304985;3043807.1396001894;1498059387296.997;0.4939434998853412;34819794315.383156;0.370879559403697;1.6426992023856164;6.129283016944968;1.845098040014257;-78634403.873725;0.01459879942115272
F023;F;48298.95297349963;12584.606421104134;81929.7492811292;20045.288923001375;2.5848694166463266;39637.00556705322;46538.091770971325;56520.48555200594;16883.479984952726;61884.46035812783;2.445188132774612;0.08384617374519765;0.33449659890069994;3.837939094583304;0.002205790163621503;8267001.864536826;423999629400.22516;5965.569278439671;13.733768808491385;596749.9970508731;46302580083.12733;0.528397413434043;158372318.7740954;0.9901713892040459;1.6724700774986871;6.129283016944968;1.845098040014257;-15886138.50683113;0.01459879942115272
F024;F;102522.39478092255;56550.38817882438;242403.46996622262;28816.97351088148;3.2204930436905057;58404.0467956134;80601.08817423249;132433.11158391283;74029.06478829944;213586.49645534114;2.540865264907162;0.037493255334345665;0.9408603692361702;1.812938833535941;0.001372886211103558;18234691.42417618;2550792097124.5244;13994.278338353171;17.321612740964557;1179028.9918704494;220444082146.91092;0.5353794698588913;3197946403.1757207;0.4612268645309227;1.4601052898977547;6.129283016944968;1.845098040014257;-36403940.302080326;0.01459879942115272
F025;F;173403.70871325096;67667.2131996268;361152.61517008685;65948.32589251181;3.7289919453258484;120700.31981006474;167590.43296135604;215895.9814328201;95195.66162275535;295204.28927757504;2.650891079080708;-0.3550202264452178;0.4823465036667564;2.562595687244991;0.0010498611019033187;32177204.11552266;6826941937384.555;22247.856377545915;16.233142152723854;1863624.865936899;527252760507.0895;0.5911796608682248;4578851742.203748;0.5456531724844549;1.4415207199567093;6.129283016944968;1.845098040014257;-63992665.48827327;0.01459879942115272
F026;F;7456.043419503988;3671.7337701056904;15074.499162236552;1401.8181658010537;2.3306199658286553;4275.881317780761;6379.0115826475885;9945.569961540063;5669.688643759302;13672.680996435498;2.178880871509152;-1.0826597661083563;0.34225006630286453;2.030660142140253;0.006068833436896417;1137208.1268729249;9604356689.3503;993.3652209395759;15.175183149635856;94662.45202616372;1216836862.4924638;0.5848022243340498;13481628.878534548;0.5158835459143885;1.5558812219180067;6.129283016944968;1.845098040014257;-2049224.6003731485;0.01459879942115272
